mkt , date    , ADV_ISSUES, DEC_ISSUES, UNCH_ISSUES, ADV_VOLUME, DEC_VOLUME, UNCH_VOLUME ,   NEW_HIGHS, NEW_LOWS
AMEX, 2009-02-17, 156       , 612       , 49         , 100090257 , 1475036881, 1606470     , 7          , 73      
AMEX, 2009-02-18, 263       , 499       , 60         , 303820174 , 847129857 , 221837506   , 9          , 72      
AMEX, 2009-02-19, 234       , 521       , 63         , 131354711 , 1068438826, 2917945     , 7          , 67      
AMEX, 2009-02-20, 204       , 585       , 55         , 227498702 , 1629355370, 3254861     , 7          , 103     
AMEX, 2009-02-23, 171       , 600       , 61         , 67367973  , 1370952554, 2620622     , 8          , 106     
AMEX, 2009-02-24, 546       , 252       , 57         , 1473908481, 103940442 , 1826292     , 9          , 65      
AMEX, 2009-02-25, 276       , 481       , 64         , 137579064 , 1584096116, 4455861     , 5          , 70      
AMEX, 2009-02-26, 323       , 435       , 61         , 498285541 , 908642201 , 8016595     , 3          , 62      
AMEX, 2009-02-27, 257       , 503       , 76         , 89743229  , 1403275947, 42203459    , 4          , 106     
AMEX, 2009-03-02, 121       , 676       , 50         , 14026414  , 1517623890, 2929397     , 5          , 180     
AMEX, 2009-03-03, 260       , 511       , 71         , 374835239 , 1090354869, 3769879     , 5          , 183     
AMEX, 2009-03-04, 548       , 233       , 55         , 1211099021, 298703388 , 1741779     , 4          , 71      
AMEX, 2009-03-05, 182       , 591       , 72         , 59442409  , 1557850494, 3372851     , 4          , 183     
AMEX, 2009-03-06, 302       , 468       , 78         , 917687806 , 678252122 , 4113459     , 4          , 213     
AMEX, 2009-03-09, 219       , 541       , 73         , 397139444 , 952031781 , 9486248     , 5          , 133     
AMEX, 2009-03-10, 584       , 203       , 63         , 1593602863, 66516419  , 3814827     , 5          , 62      
AMEX, 2009-03-11, 451       , 283       , 81         , 1227858428, 201162619 , 91709688    , 5          , 50      
AMEX, 2009-03-12, 601       , 162       , 69         , 1492701797, 63816982  , 4073384     , 4          , 45      
AMEX, 2009-03-13, 460       , 269       , 90         , 1084954731, 173633756 , 26793301    , 6          , 43      
AMEX, 2009-03-16, 390       , 387       , 61         , 275412556 , 1032840949, 5949670     , 8          , 44      
AMEX, 2009-03-17, 496       , 268       , 50         , 1168998879, 44696960  , 1895962     , 4          , 39      
AMEX, 2009-03-18, 543       , 210       , 72         , 1849766201, 22297147  , 4800038     , 8          , 36      
AMEX, 2009-03-19, 365       , 314       , 74         , 265416448 , 1420827276, 7299732     , 3          , 27      
AMEX, 2009-03-20, 237       , 449       , 65         , 58250985  , 1316883866, 3422527     , 6          , 11      
AMEX, 2009-03-23, 605       , 169       , 58         , 1655302240, 36364879  , 4641035     , 5          , 37      
AMEX, 2009-03-24, 276       , 502       , 71         , 39199337  , 1326690791, 5133290     , 8          , 35      
AMEX, 2009-03-25, 513       , 272       , 53         , 1579213461, 95018249  , 8781498     , 5          , 36      
AMEX, 2009-03-26, 585       , 179       , 62         , 1457475778, 57390299  , 11360731    , 4          , 40      
AMEX, 2009-03-27, 250       , 529       , 61         , 25619108  , 1182481702, 2975323     , 4          , 40      
AMEX, 2009-03-30, 158       , 609       , 62         , 15688574  , 1171727088, 3077220     , 5          , 36      
AMEX, 2009-03-31, 557       , 210       , 79         , 1170404506, 152584958 , 3448471     , 4          , 34      
AMEX, 2009-04-01, 507       , 235       , 72         , 1210355497, 97941195  , 4806185     , 5          , 34      
AMEX, 2009-04-02, 590       , 183       , 79         , 1574870789, 61966642  , 7201747     , 9          , 31      
AMEX, 2009-04-03, 466       , 278       , 69         , 1054023181, 145555285 , 7844490     , 9          , 34      
AMEX, 2009-04-06, 254       , 502       , 50         , 51821586  , 1012645345, 3074853     , 6          , 28      
AMEX, 2009-04-07, 228       , 491       , 63         , 39921221  , 915913550 , 4043837     , 4          , 37      
AMEX, 2009-04-08, 488       , 203       , 123        , 845086454 , 62786382  , 13786781    , 3          , 31      
AMEX, 2009-04-09, 589       , 183       , 72         , 1249144786, 27382851  , 3013667     , 5          , 31      
AMEX, 2009-04-10, 589       , 183       , 72         , 1249770734, 27393024  , 3013667     , 5          , 31      
AMEX, 2009-04-13, 455       , 301       , 65         , 911372662 , 127823935 , 9351363     , 3          , 35      
AMEX, 2009-04-14, 269       , 501       , 72         , 67753450  , 1194070249, 4538738     , 4          , 31      
AMEX, 2009-04-15, 481       , 259       , 67         , 998517744 , 66627139  , 3376502     , 4          , 33      
AMEX, 2009-04-16, 512       , 245       , 69         , 1185533220, 63624648  , 3551995     , 5          , 31      
AMEX, 2009-04-17, 494       , 273       , 54         , 888501074 , 268396705 , 2822282     , 4          , 32      
AMEX, 2009-04-20, 191       , 540       , 81         , 42614894  , 1202135551, 3706373     , 8          , 28      
AMEX, 2009-04-21, 561       , 176       , 62         , 1268185851, 43542985  , 3875260     , 4          , 30      
AMEX, 2009-04-22, 376       , 353       , 62         , 248501460 , 1089042836, 5666424     , 3          , 28      
AMEX, 2009-04-23, 487       , 252       , 56         , 960375637 , 184168733 , 19868751    , 5          , 29      
AMEX, 2009-04-24, 538       , 195       , 62         , 1177556412, 41965637  , 7656600     , 5          , 31      
AMEX, 2009-04-27, 251       , 494       , 60         , 70781367  , 1001622833, 2527397     , 15         , 30      
AMEX, 2009-04-28, 340       , 380       , 74         , 233742251 , 1871437183, 18009479    , 6          , 28      
AMEX, 2009-04-29, 540       , 191       , 61         , 2147483647, 29215758  , 6137024     , 5          , 30      
AMEX, 2009-04-30, 447       , 325       , 52         , 687765093 , 2147483647, 53779112    , 10         , 29      
AMEX, 2009-05-01, 489       , 267       , 44         , 1809108429, 275242406 , 9978359     , 8          , 27      
AMEX, 2009-05-04, 580       , 185       , 45         , 2147483647, 19525649  , 3634521     , 14         , 30      
AMEX, 2009-05-05, 323       , 434       , 59         , 109761986 , 2147483647, 10445413    , 9          , 29      
AMEX, 2009-05-06, 528       , 232       , 55         , 2147483647, 109233660 , 10763990    , 11         , 28      
AMEX, 2009-05-07, 282       , 485       , 60         , 90968535  , 2147483647, 13533072    , 12         , 33      
AMEX, 2009-05-08, 576       , 181       , 50         , 2147483647, 100216003 , 2193694     , 9          , 27      
AMEX, 2009-05-11, 271       , 480       , 70         , 1465224864, 1009954354, 6441396     , 12         , 27      
AMEX, 2009-05-12, 362       , 389       , 51         , 333393048 , 875642520 , 2216892     , 10         , 28      
AMEX, 2009-05-13, 159       , 602       , 40         , 27020721  , 1219123870, 2222716     , 9          , 29      
AMEX, 2009-05-14, 485       , 268       , 59         , 984622207 , 58290056  , 4929650     , 8          , 28      
AMEX, 2009-05-15, 283       , 469       , 48         , 138942758 , 914620661 , 8548868     , 8          , 26      
AMEX, 2009-05-18, 603       , 156       , 57         , 962394068 , 39371529  , 9455553     , 17         , 27      
AMEX, 2009-05-19, 445       , 302       , 60         , 407008483 , 620624692 , 14861846    , 17         , 27      
AMEX, 2009-05-20, 395       , 361       , 45         , 405261230 , 908848234 , 4973509     , 10         , 24      
AMEX, 2009-05-21, 221       , 517       , 54         , 314709839 , 820703775 , 4059329     , 12         , 25      
AMEX, 2009-05-22, 360       , 365       , 64         , 288418308 , 473184839 , 6774751     , 14         , 27      
AMEX, 2009-05-25, 360       , 365       , 63         , 288559531 , 473621593 , 6771751     , 14         , 27      
AMEX, 2009-05-26, 503       , 232       , 62         , 1033726568, 70413826  , 4840338     , 11         , 25      
AMEX, 2009-05-27, 249       , 489       , 50         , 86828913  , 997929787 , 4362180     , 15         , 27      
AMEX, 2009-05-28, 492       , 237       , 65         , 1060154457, 98696668  , 2653321     , 15         , 25      
AMEX, 2009-05-29, 533       , 209       , 57         , 1155928616, 28533862  , 7206446     , 19         , 29      
AMEX, 2009-06-01, 545       , 225       , 47         , 1217795495, 90081510  , 3931537     , 21         , 26      
AMEX, 2009-06-02, 501       , 269       , 48         , 658040343 , 516873285 , 9774259     , 15         , 30      
AMEX, 2009-06-03, 215       , 533       , 55         , 59318576  , 1062443729, 9342592     , 14         , 25      
AMEX, 2009-06-04, 538       , 195       , 66         , 961251457 , 106675310 , 6948678     , 14         , 26      
AMEX, 2009-06-05, 349       , 387       , 58         , 588690384 , 609421081 , 8160716     , 13         , 26      
AMEX, 2009-06-08, 262       , 484       , 58         , 242748091 , 696594373 , 5109571     , 14         , 26      
AMEX, 2009-06-09, 484       , 269       , 59         , 743841083 , 123002040 , 38200454    , 12         , 27      
AMEX, 2009-06-10, 274       , 418       , 50         , 309316348 , 806435121 , 5785212     , 11         , 21      
AMEX, 2009-06-11, 509       , 251       , 63         , 1004134760, 153839782 , 15686096    , 16         , 8       
AMEX, 2009-06-12, 284       , 442       , 56         , 323142263 , 526560696 , 8551354     , 14         , 22      
AMEX, 2009-06-15, 145       , 609       , 44         , 40916046  , 983738027 , 6584636     , 14         , 28      
AMEX, 2009-06-16, 244       , 496       , 57         , 76095076  , 911955080 , 4214255     , 9          , 25      
AMEX, 2009-06-17, 315       , 426       , 51         , 318526732 , 902322226 , 9113642     , 10         , 28      
