mkt   , date    , adv_issues, dec_issues, unch_issues, adv_volume    , dec_volume   , unch_volume  , new_highs, new_lows   
NASDAQ, 2007-10-19, 479       , 2509      , 105        , 194767162     , 2147483647   , 7381771      , 44       , 177        
NASDAQ, 2007-10-22, 1786      , 1196      , 105        , 1510047441    , 483152183    , 14179129     , 39       , 154        
NASDAQ, 2007-10-23, 1800      , 1144      , 147        , 1562665293    , 782401453    , 60534067     , 86       , 92         
NASDAQ, 2007-10-24, 972       , 1998      , 132        , 616909975     , 2147483647   , 20057133     , 59       , 146        
NASDAQ, 2007-10-25, 1232      , 1742      , 116        , 709159201     , 2045546502   , 13530220     , 92       , 144        
NASDAQ, 2007-10-26, 1975      , 1006      , 111        , 1770709219    , 818781355    , 32588884     , 119      , 114        
NASDAQ, 2007-10-29, 1500      , 1478      , 127        , 1280444500    , 733706445    , 57541297     , 145      , 103        
NASDAQ, 2007-10-30, 1122      , 1829      , 136        , 964279427     , 1196857174   , 27018316     , 98       , 109        
NASDAQ, 2007-10-31, 2000      , 1015      , 101        , 1899575102    , 644407602    , 18213284     , 123      , 101        
NASDAQ, 2007-11-01, 578       , 2470      , 85         , 398719335     , 2147483647   , 27537666     , 72       , 211        
NASDAQ, 2007-11-02, 1488      , 1491      , 114        , 1530940092    , 820883499    , 119445048    , 65       , 228        
NASDAQ, 2007-11-05, 980       , 2023      , 113        , 799679279     , 1322577140   , 19658547     , 63       , 257        
NASDAQ, 2007-11-06, 1724      , 1282      , 122        , 1422110437    , 1058701373   , 63680571     , 97       , 225        
NASDAQ, 2007-11-07, 588       , 2446      , 101        , 348892262     , 2147483647   , 7623167      , 54       , 349        
NASDAQ, 2007-11-08, 1419      , 1632      , 89         , 730569547     , 2147483647   , 11266756     , 54       , 332        
NASDAQ, 2007-11-09, 1026      , 1993      , 89         , 592014745     , 2147483647   , 14865204     , 31       , 254        
NASDAQ, 2007-11-12, 1250      , 1780      , 96         , 754122848     , 2057967895   , 21743279     , 35       , 209        
NASDAQ, 2007-11-13, 2158      , 874       , 98         , 2147483647    , 230936694    , 19698680     , 45       , 140        
NASDAQ, 2007-11-14, 1205      , 1788      , 118        , 804538905     , 1669279062   , 13667227     , 50       , 125        
NASDAQ, 2007-11-15, 834       , 2134      , 134        , 598238631     , 1720788899   , 21830915     , 39       , 181        
NASDAQ, 2007-11-16, 1373      , 1594      , 133        , 1490526093    , 1003026703   , 21895550     , 32       , 199        
NASDAQ, 2007-11-19, 601       , 2436      , 94         , 345280192     , 1826973069   , 15703317     , 31       , 329        
NASDAQ, 2007-11-20, 1258      , 1766      , 125        , 1182695298    , 1447851680   , 18138547     , 28       , 327        
NASDAQ, 2007-11-21, 872       , 2106      , 130        , 482135168     , 1575421558   , 18768199     , 22       , 275        
NASDAQ, 2007-11-22, 875       , 2106      , 130        , 479397517     , 1582854585   , 18877699     , 39       , 348        
NASDAQ, 2007-11-23, 2149      , 689       , 103        , 677617125     , 130781644    , 7838489      , 24       , 109        
NASDAQ, 2007-11-26, 786       , 2245      , 100        , 352388064     , 1660407372   , 7015802      , 35       , 247        
NASDAQ, 2007-11-27, 1693      , 1320      , 119        , 1756944012    , 445792792    , 20427878     , 31       , 211        
NASDAQ, 2007-11-28, 2380      , 651       , 100        , 2147483647    , 294211162    , 6774391      , 48       , 118        
NASDAQ, 2007-11-29, 1369      , 1632      , 107        , 1093415664    , 1063135556   , 17130196     , 59       , 121        
NASDAQ, 2007-11-30, 1661      , 1358      , 95         , 1068001701    , 1500869706   , 18745571     , 56       , 86         
NASDAQ, 2007-12-03, 1019      , 2003      , 96         , 669434674     , 1321391978   , 16187152     , 49       , 140        
NASDAQ, 2007-12-04, 1037      , 1946      , 116        , 606752307     , 1452199119   , 20078884     , 39       , 214        
NASDAQ, 2007-12-05, 2005      , 978       , 124        , 1564859830    , 698202931    , 15105497     , 48       , 127        
NASDAQ, 2007-12-06, 2177      , 827       , 99         , 1603026359    , 385900978    , 24560686     , 74       , 113        
NASDAQ, 2007-12-07, 1453      , 1518      , 140        , 883777517     , 977537862    , 72730533     , 68       , 92         
NASDAQ, 2007-12-10, 1684      , 1336      , 117        , 1164733057    , 636100813    , 21739533     , 70       , 79         
NASDAQ, 2007-12-11, 647       , 2392      , 98         , 360215493     , 1873563130   , 6934197      , 54       , 116        
NASDAQ, 2007-12-12, 1577      , 1459      , 122        , 1408973338    , 869288816    , 34627045     , 43       , 127        
NASDAQ, 2007-12-13, 1219      , 1756      , 130        , 909064180     , 1239738676   , 10207707     , 42       , 149        
NASDAQ, 2007-12-14, 783       , 2205      , 121        , 581068943     , 1354156640   , 22598197     , 37       , 197        
NASDAQ, 2007-12-17, 314       , 1605      , 59         , 151581485     , 1071305462   , 11196626     , 27       , 287        
NASDAQ, 2007-12-18, 1824      , 1197      , 110        , 1362764576    , 628628734    , 32770406     , 29       , 252        
NASDAQ, 2007-12-19, 1488      , 1511      , 127        , 912411426     , 946097921    , 26818234     , 32       , 184        
NASDAQ, 2007-12-20, 1899      , 1124      , 119        , 1487169036    , 476113346    , 51947581     , 55       , 187        
NASDAQ, 2007-12-21, 2107      , 923       , 112        , 2061791079    , 548305536    , 23302177     , 109      , 158        
NASDAQ, 2007-12-24, 1824      , 1099      , 137        , 558754978     , 214867357    , 10483692     , 83       , 87         
NASDAQ, 2007-12-25, 1830      , 1099      , 137        , 554091957     , 214351714    , 10474385     , 109      , 120        
NASDAQ, 2007-12-26, 1670      , 1318      , 131        , 848367746     , 369371063    , 28181006     , 102      , 98         
NASDAQ, 2007-12-27, 728       , 2321      , 102        , 284945897     , 1145769133   , 13859593     , 51       , 131        
NASDAQ, 2007-12-28, 1348      , 1682      , 115        , 514674854     , 796419101    , 28343634     , 38       , 134        
NASDAQ, 2007-12-31, 1426      , 1637      , 107        , 423067602     , 1062073845   , 16728052     , 40       , 164        
NASDAQ, 2008-01-01, 1426      , 1642      , 108        , 431115674     , 1090501751   , 17200430     , 66       , 247        
NASDAQ, 2008-01-02, 1024      , 1999      , 101        , 463594298     , 1593665605   , 28522949     , 41       , 165        
NASDAQ, 2008-01-03, 1084      , 1894      , 118        , 895691649     , 1039279981   , 25274056     , 39       , 233        
NASDAQ, 2008-01-04, 566       , 2488      , 71         , 182082331     , 2147483647   , 4731870      , 27       , 415        
NASDAQ, 2008-01-07, 1422      , 1586      , 111        , 997166925     , 1596203632   , 19087673     , 35       , 282        
NASDAQ, 2008-01-08, 950       , 2060      , 110        , 510352257     , 1838777640   , 23183895     , 40       , 354        
NASDAQ, 2008-01-09, 1442      , 1600      , 93         , 1631000910    , 1146732225   , 23805660     , 31       , 482        
NASDAQ, 2008-01-10, 1800      , 1207      , 108        , 1706106508    , 861001919    , 78754339     , 39       , 203        
NASDAQ, 2008-01-11, 854       , 2166      , 107        , 505354697     , 1851570897   , 35721026     , 34       , 265        
NASDAQ, 2008-01-14, 1806      , 1225      , 96         , 1618372575    , 554431376    , 12202329     , 35       , 160        
NASDAQ, 2008-01-15, 728       , 2282      , 106        , 267963363     , 2133066985   , 42048844     , 21       , 324        
NASDAQ, 2008-01-16, 1649      , 1385      , 111        , 1530163977    , 1952624934   , 17113099     , 31       , 251        
NASDAQ, 2008-01-17, 699       , 2332      , 107        , 580416163     , 2147483647   , 25311985     , 30       , 314        
NASDAQ, 2008-01-18, 1104      , 1930      , 115        , 1068411573    , 1884110177   , 43733819     , 19       , 432        
NASDAQ, 2008-01-21, 1107      , 1936      , 115        , 1075220470    , 1897703741   , 43761219     , 35       , 559        
NASDAQ, 2008-01-22, 989       , 2047      , 95         , 637565747     , 2147483647   , 24064047     , 19       , 656        
NASDAQ, 2008-01-23, 1829      , 1198      , 102        , 2042610485    , 1599131843   , 17151802     , 18       , 290        
NASDAQ, 2008-01-24, 1736      , 1297      , 97         , 2147483647    , 729557056    , 78638227     , 25       , 88         
NASDAQ, 2008-01-25, 1401      , 1611      , 107        , 729518680     , 1885840462   , 30148762     , 22       , 81         
NASDAQ, 2008-01-28, 1971      , 1034      , 104        , 1407568480    , 603126682    , 82138658     , 30       , 77         
NASDAQ, 2008-01-29, 1688      , 1273      , 132        , 1404254786    , 786057541    , 22764201     , 25       , 63         
NASDAQ, 2008-01-30, 1297      , 1727      , 102        , 1127462976    , 1470790831   , 17662382     , 21       , 87         
NASDAQ, 2008-01-31, 2040      , 971       , 109        , 2147483647    , 634071981    , 48415114     , 33       , 100        
NASDAQ, 2008-02-01, 2010      , 973       , 123        , 2147483647    , 825052521    , 131793918    , 43       , 70         
NASDAQ, 2008-02-04, 1253      , 1685      , 124        , 650354496     , 1429187719   , 31414501     , 32       , 47         
NASDAQ, 2008-02-05, 624       , 2319      , 108        , 183745126     , 2147483647   , 19349513     , 24       , 79         
NASDAQ, 2008-02-06, 1073      , 1937      , 105        , 598882550     , 1825192468   , 25394456     , 24       , 101        
NASDAQ, 2008-02-07, 1708      , 1249      , 127        , 1952837111    , 986346604    , 61423095     , 23       , 122        
NASDAQ, 2008-02-08, 1276      , 1695      , 112        , 1466231368    , 737708530    , 64273652     , 29       , 114        
NASDAQ, 2008-02-11, 1545      , 1455      , 100        , 1266376378    , 851384413    , 14489681     , 32       , 94         
NASDAQ, 2008-02-12, 1704      , 1299      , 116        , 980773729     , 1214345875   , 26355929     , 31       , 79         
NASDAQ, 2008-02-13, 2191      , 812       , 103        , 1980401034    , 256257089    , 12796338     , 31       , 59         
NASDAQ, 2008-02-14, 775       , 2127      , 116        , 468917023     , 1792161847   , 16419279     , 31       , 85         
NASDAQ, 2008-02-15, 1059      , 1880      , 136        , 605003407     , 1390202862   , 47178392     , 21       , 111        
NASDAQ, 2008-02-18, 1062      , 1880      , 136        , 614876581     , 1412268860   , 48290180     , 38       , 149        
NASDAQ, 2008-02-19, 1422      , 1546      , 132        , 621359887     , 1343569024   , 25033352     , 26       , 112        
NASDAQ, 2008-02-20, 1696      , 1253      , 142        , 1462775359    , 828568622    , 10326258     , 30       , 116        
NASDAQ, 2008-02-21, 888       , 2048      , 126        , 463471547     , 1779265266   , 28390717     , 42       , 123        
NASDAQ, 2008-02-22, 1315      , 1617      , 134        , 1169631034    , 1067209000   , 88944067     , 32       , 153        
NASDAQ, 2008-02-25, 1998      , 984       , 141        , 1731779672    , 397516371    , 20953462     , 50       , 81         
NASDAQ, 2008-02-26, 1905      , 1075      , 112        , 1602731236    , 691947054    , 19140814     , 60       , 126        
NASDAQ, 2008-02-27, 1401      , 1517      , 132        , 1345315857    , 851699497    , 30222261     , 52       , 62         
NASDAQ, 2008-02-28, 934       , 2026      , 99         , 458610247     , 1588625568   , 42610016     , 40       , 92         
NASDAQ, 2008-02-29, 646       , 2339      , 115        , 253121853     , 2147483647   , 8221692      , 30       , 166        
NASDAQ, 2008-03-03, 1096      , 1896      , 110        , 826077386     , 1353330989   , 13930203     , 36       , 234        
NASDAQ, 2008-03-04, 1143      , 1792      , 126        , 1277784171    , 1358855883   , 32554031     , 38       , 238        
NASDAQ, 2008-03-05, 1533      , 1373      , 117        , 1475447191    , 778009520    , 10810413     , 44       , 148        
NASDAQ, 2008-03-06, 583       , 2363      , 108        , 307099445     , 1905168845   , 10765896     , 36       , 296        
NASDAQ, 2008-03-07, 1127      , 1814      , 124        , 862251572     , 1503293429   , 24601838     , 29       , 344        
NASDAQ, 2008-03-10, 689       , 2317      , 94         , 369344974     , 1763362398   , 15810367     , 32       , 478        
NASDAQ, 2008-03-11, 2226      , 774       , 98         , 2147483647    , 261747671    , 24563608     , 37       , 303        
NASDAQ, 2008-03-12, 1275      , 1672      , 120        , 804181202     , 1339572656   , 15554149     , 45       , 221        
NASDAQ, 2008-03-13, 1798      , 1165      , 128        , 1633051321    , 858618438    , 18755208     , 45       , 283        
NASDAQ, 2008-03-14, 655       , 2285      , 106        , 219809167     , 2147483647   , 44945378     , 43       , 278        
NASDAQ, 2008-03-17, 732       , 2241      , 113        , 534155995     , 1835757099   , 29099212     , 29       , 542        
NASDAQ, 2008-03-18, 2297      , 701       , 88         , 2147483647    , 183752147    , 5098052      , 37       , 229        
NASDAQ, 2008-03-19, 884       , 2081      , 112        , 320745519     , 1981151613   , 23893886     , 44       , 201        
NASDAQ, 2008-03-20, 1972      , 992       , 105        , 2147483647    , 433279033    , 32421838     , 33       , 265        
NASDAQ, 2008-03-21, 1972      , 992       , 105        , 2147483647    , 433427932    , 32427421     , 33       , 265        
NASDAQ, 2008-03-24, 2204      , 789       , 104        , 2063105111    , 247807762    , 6943761      , 53       , 116        
NASDAQ, 2008-03-25, 1860      , 1106      , 101        , 1344316222    , 742740811    , 28714904     , 35       , 91         
NASDAQ, 2008-03-26, 1268      , 1665      , 142        , 544347298     , 1379118970   , 16356843     , 37       , 93         
NASDAQ, 2008-03-27, 1114      , 1821      , 121        , 426863172     , 1606289714   , 13733625     , 39       , 99         
NASDAQ, 2008-03-28, 968       , 1941      , 135        , 459110333     , 1312397418   , 29770751     , 26       , 115        
NASDAQ, 2008-03-31, 1740      , 1186      , 132        , 1274946949    , 514921071    , 28271081     , 35       , 132        
NASDAQ, 2008-04-01, 2209      , 734       , 114        , 1968054359    , 196071190    , 12385380     , 48       , 99         
NASDAQ, 2008-04-02, 1557      , 1334      , 136        , 936308534     , 1084872927   , 39249327     , 52       , 89         
NASDAQ, 2008-04-03, 1386      , 1515      , 138        , 1201740989    , 786691748    , 15206684     , 38       , 96         
NASDAQ, 2008-04-04, 1490      , 1398      , 138        , 1088968973    , 825072362    , 67770522     , 59       , 67         
NASDAQ, 2008-04-07, 1429      , 1519      , 135        , 686708324     , 1037322275   , 55157296     , 57       , 79         
NASDAQ, 2008-04-08, 1237      , 1664      , 160        , 545455795     , 1089686536   , 43351378     , 34       , 87         
NASDAQ, 2008-04-09, 757       , 2133      , 161        , 495228051     , 1424581861   , 12660354     , 44       , 103        
NASDAQ, 2008-04-10, 1745      , 1176      , 158        , 1679660109    , 518149335    , 15928783     , 35       , 116        
NASDAQ, 2008-04-11, 617       , 2294      , 135        , 256061093     , 1651375427   , 11102779     , 32       , 144        
NASDAQ, 2008-04-14, 1075      , 1847      , 134        , 511813885     , 1113673384   , 14637315     , 36       , 183        
NASDAQ, 2008-04-15, 1566      , 1334      , 159        , 1098676427    , 781398107    , 22242697     , 36       , 193        
NASDAQ, 2008-04-16, 2163      , 784       , 131        , 1851562764    , 268107586    , 28650718     , 61       , 122        
NASDAQ, 2008-04-17, 1123      , 1770      , 158        , 718076975     , 1122164556   , 21238556     , 50       , 111        
NASDAQ, 2008-04-18, 2155      , 826       , 105        , 1861863949    , 359682072    , 10360215     , 79       , 84         
NASDAQ, 2008-04-21, 1280      , 1651      , 139        , 886450072     , 743523687    , 20291645     , 61       , 106        
NASDAQ, 2008-04-22, 723       , 2207      , 129        , 428449887     , 1479717284   , 46311503     , 47       , 158        
NASDAQ, 2008-04-23, 1009      , 1949      , 99         , 1084389118    , 1073388631   , 23808404     , 37       , 152        
NASDAQ, 2008-04-24, 1438      , 1516      , 76         , 1522731339    , 820452455    , 6427127      , 45       , 124        
NASDAQ, 2008-04-25, 1609      , 1255      , 171        , 882024298     , 1103280034   , 15712984     , 55       , 89         
NASDAQ, 2008-04-28, 1569      , 1324      , 151        , 925681740     , 823845071    , 42455229     , 66       , 89         
NASDAQ, 2008-04-29, 1186      , 1688      , 164        , 1006952879    , 750726089    , 20388186     , 50       , 94         
NASDAQ, 2008-04-30, 1434      , 1485      , 116        , 839752671     , 1317170980   , 62405297     , 56       , 113        
NASDAQ, 2008-05-01, 1976      , 924       , 128        , 1907594329    , 433134743    , 20271839     , 68       , 87         
NASDAQ, 2008-05-02, 1241      , 1624      , 153        , 1154310814    , 1098386775   , 27022609     , 87       , 91         
NASDAQ, 2008-05-05, 1264      , 1635      , 135        , 570886933     , 1498927902   , 24278934     , 63       , 99         
NASDAQ, 2008-05-06, 1709      , 1230      , 142        , 1681275768    , 504180347    , 24028187     , 64       , 108        
NASDAQ, 2008-05-07, 824       , 2086      , 116        , 413088091     , 1864064128   , 16811764     , 60       , 128        
NASDAQ, 2008-05-08, 1509      , 1342      , 148        , 1287532303    , 785787158    , 27481698     , 46       , 131        
NASDAQ, 2008-05-09, 1363      , 1487      , 132        , 737885710     , 947537515    , 28962814     , 47       , 150        
NASDAQ, 2008-05-12, 1995      , 879       , 134        , 1415205570    , 354359854    , 18887187     , 65       , 96         
NASDAQ, 2008-05-13, 1501      , 1369      , 163        , 1119360076    , 740937534    , 40920318     , 79       , 95         
NASDAQ, 2008-05-14, 1470      , 1448      , 134        , 1191323746    , 922828682    , 20455957     , 82       , 92         
NASDAQ, 2008-05-15, 1772      , 1129      , 122        , 1811142255    , 399209193    , 14054153     , 65       , 105        
NASDAQ, 2008-05-16, 1232      , 1650      , 128        , 1139742503    , 1118106607   , 35638997     , 78       , 96         
NASDAQ, 2008-05-19, 1224      , 1692      , 126        , 861626212     , 1393863555   , 22525849     , 82       , 96         
NASDAQ, 2008-05-20, 1142      , 1753      , 136        , 552545067     , 1448789671   , 43228322     , 56       , 113        
NASDAQ, 2008-05-21, 903       , 1995      , 139        , 357122130     , 1838723493   , 22996076     , 74       , 135        
NASDAQ, 2008-05-22, 1749      , 1140      , 122        , 1309535803    , 596519205    , 33812638     , 51       , 115        
NASDAQ, 2008-05-23, 888       , 1958      , 139        , 435873397     , 1267152063   , 33344458     , 43       , 125        
NASDAQ, 2008-05-26, 888       , 1958      , 139        , 436247842     , 1267377197   , 33344798     , 43       , 125        
NASDAQ, 2008-05-27, 1906      , 999       , 134        , 1366901338    , 370280046    , 21934756     , 67       , 103        
NASDAQ, 2008-05-28, 1475      , 1394      , 151        , 1033052162    , 774615601    , 39473122     , 64       , 103        
NASDAQ, 2008-05-29, 1749      , 1124      , 138        , 1291351372    , 602008405    , 76217624     , 92       , 87         
NASDAQ, 2008-05-30, 1600      , 1333      , 108        , 1446639631    , 737787452    , 22271290     , 75       , 93         
NASDAQ, 2008-06-02, 898       , 2043      , 91         , 469518273     , 1510212439   , 12139485     , 73       , 136        
NASDAQ, 2008-06-03, 1240      , 1631      , 132        , 798603146     , 1416498753   , 22927042     , 70       , 117        
NASDAQ, 2008-06-04, 1647      , 1227      , 143        , 1606638527    , 555117185    , 52533733     , 70       , 140        
NASDAQ, 2008-06-05, 2138      , 743       , 123        , 1882147110    , 365996247    , 12475519     , 97       , 89         
NASDAQ, 2008-06-06, 548       , 2338      , 107        , 220676562     , 1965747127   , 18313055     , 64       , 149        
NASDAQ, 2008-06-09, 927       , 1979      , 118        , 640139121     , 1412010564   , 81690203     , 50       , 205        
NASDAQ, 2008-06-10, 1202      , 1657      , 137        , 625341023     , 1432224326   , 31382770     , 35       , 201        
NASDAQ, 2008-06-11, 675       , 2235      , 103        , 231958318     , 1875010280   , 11708690     , 34       , 233        
NASDAQ, 2008-06-12, 1573      , 1318      , 125        , 1338679964    , 918118315    , 21004463     , 43       , 183        
NASDAQ, 2008-06-13, 2088      , 827       , 124        , 1639741217    , 461075450    , 11197514     , 54       , 174        
NASDAQ, 2008-06-16, 1691      , 1188      , 134        , 1360429384    , 506010639    , 15301881     , 70       , 125        
NASDAQ, 2008-06-17, 1054      , 1824      , 147        , 492102962     , 1300097991   , 51458265     , 68       , 153        
NASDAQ, 2008-06-18, 808       , 2063      , 131        , 374637421     , 1669428315   , 28767517     , 61       , 250        
NASDAQ, 2008-06-19, 1673      , 1206      , 133        , 1674075426    , 591533992    , 28932426     , 63       , 240        
NASDAQ, 2008-06-20, 795       , 2099      , 118        , 403082922     , 2147483647   , 19967532     , 52       , 259        
NASDAQ, 2008-06-23, 849       , 2056      , 127        , 391077187     , 1521880477   , 12969871     , 62       , 306        
NASDAQ, 2008-06-24, 798       , 2105      , 136        , 782874416     , 1397985855   , 20401227     , 43       , 366        
NASDAQ, 2008-06-25, 1856      , 1041      , 143        , 1770214192    , 385747010    , 15668623     , 46       , 222        
NASDAQ, 2008-06-26, 609       , 2337      , 97         , 253204210     , 2058136217   , 10957526     , 30       , 332        
NASDAQ, 2008-06-27, 1174      , 1754      , 122        , 1504679478    , 2147483647   , 255855262    , 36       , 386        
NASDAQ, 2008-06-30, 1031      , 1920      , 110        , 466498108     , 1629944556   , 19031710     , 53       , 417        
NASDAQ, 2008-07-01, 1231      , 1706      , 109        , 1500834587    , 1156683819   , 14736902     , 37       , 528        
NASDAQ, 2008-07-02, 769       , 2140      , 88         , 510585495     , 1936669560   , 12759382     , 39       , 405        
NASDAQ, 2008-07-03, 1078      , 1714      , 137        , 490520316     , 908348813    , 33801487     , 28       , 399        
NASDAQ, 2008-07-04, 1078      , 1714      , 137        , 490520316     , 908348813    , 33801487     , 28       , 399        
NASDAQ, 2008-07-07, 1007      , 1927      , 110        , 1283950458    , 1056794229   , 35266873     , 30       , 514        
NASDAQ, 2008-07-08, 2048      , 866       , 121        , 1875257314    , 649036213    , 7782693      , 38       , 347        
NASDAQ, 2008-07-09, 831       , 2042      , 117        , 318331958     , 1950370022   , 48493023     , 40       , 227        
NASDAQ, 2008-07-10, 1598      , 1285      , 111        , 1574797840    , 715680309    , 20938305     , 29       , 329        
NASDAQ, 2008-07-11, 1380      , 1495      , 134        , 688094395     , 1648213012   , 55744705     , 37       , 420        
NASDAQ, 2008-07-14, 855       , 2064      , 113        , 442731132     , 1610718367   , 12284059     , 44       , 395        
NASDAQ, 2008-07-15, 1186      , 1760      , 113        , 1541323065    , 1223980398   , 42399887     , 43       , 572        
NASDAQ, 2008-07-16, 2284      , 677       , 105        , 2147483647    , 234438782    , 10155034     , 50       , 249        
NASDAQ, 2008-07-17, 1993      , 922       , 124        , 1983843613    , 642255809    , 27625876     , 58       , 126        
NASDAQ, 2008-07-18, 1304      , 1596      , 122        , 934861936     , 1319987059   , 33900057     , 54       , 113        
NASDAQ, 2008-07-21, 1618      , 1262      , 134        , 920066175     , 899925940    , 70539412     , 48       , 88         
NASDAQ, 2008-07-22, 1959      , 959       , 101        , 1568240572    , 800129174    , 237524347    , 68       , 106        
NASDAQ, 2008-07-23, 1673      , 1247      , 122        , 1770617034    , 952345743    , 28195552     , 79       , 83         
NASDAQ, 2008-07-24, 906       , 1974      , 116        , 480490213     , 2074072867   , 16371919     , 53       , 107        
NASDAQ, 2008-07-25, 1757      , 1113      , 129        , 1388138860    , 625531478    , 36784606     , 69       , 110        
NASDAQ, 2008-07-28, 738       , 2143      , 108        , 277304088     , 1698145386   , 8325572      , 51       , 118        
NASDAQ, 2008-07-29, 2050      , 862       , 106        , 1780492034    , 561098206    , 8663412      , 51       , 101        
NASDAQ, 2008-07-30, 1588      , 1246      , 154        , 1318104645    , 888388399    , 86737993     , 68       , 111        
NASDAQ, 2008-07-31, 1350      , 1551      , 118        , 1002445551    , 1385177149   , 12665752     , 62       , 112        
NASDAQ, 2008-08-01, 1419      , 1419      , 131        , 750147027     , 1368400887   , 66447918     , 52       , 120        
NASDAQ, 2008-08-04, 957       , 1910      , 125        , 552536504     , 1421733160   , 67129296     , 51       , 140        
NASDAQ, 2008-08-05, 1964      , 912       , 120        , 2079572622    , 337901049    , 12533069     , 61       , 115        
NASDAQ, 2008-08-06, 1687      , 1190      , 123        , 1608873462    , 668901104    , 15150648     , 66       , 105        
NASDAQ, 2008-08-07, 983       , 1877      , 117        , 768606321     , 1495779297   , 16952627     , 55       , 103        
NASDAQ, 2008-08-08, 2049      , 828       , 121        , 1746802164    , 490421179    , 7542152      , 83       , 111        
NASDAQ, 2008-08-11, 2010      , 874       , 120        , 1807053051    , 500530634    , 18679314     , 122      , 99         
NASDAQ, 2008-08-12, 1217      , 1646      , 135        , 1006030720    , 1068740920   , 30695486     , 73       , 103        
NASDAQ, 2008-08-13, 1529      , 1343      , 120        , 887725386     , 1166267230   , 17179293     , 81       , 89         
NASDAQ, 2008-08-14, 1762      , 1128      , 122        , 1440390706    , 376282938    , 73562629     , 80       , 87         
NASDAQ, 2008-08-15, 1357      , 1493      , 148        , 852527545     , 927889697    , 16876107     , 92       , 76         
NASDAQ, 2008-08-18, 892       , 1959      , 126        , 282385080     , 1393552850   , 16653739     , 47       , 88         
NASDAQ, 2008-08-19, 776       , 2053      , 126        , 350270891     , 1420312174   , 15271111     , 29       , 110        
NASDAQ, 2008-08-20, 1399      , 1428      , 144        , 936723146     , 829724125    , 36216809     , 31       , 102        
NASDAQ, 2008-08-21, 1061      , 1742      , 136        , 469165630     , 1058939861   , 43823044     , 40       , 106        
NASDAQ, 2008-08-22, 2004      , 820       , 132        , 1127986161    , 231173241    , 37931372     , 42       , 92         
NASDAQ, 2008-08-25, 627       , 2230      , 127        , 142320259     , 1304221253   , 6306795      , 41       , 109        
NASDAQ, 2008-08-26, 1527      , 1280      , 153        , 629531891     , 857782432    , 28622402     , 37       , 108        
NASDAQ, 2008-08-27, 1826      , 989       , 153        , 1144428666    , 419788161    , 20140846     , 42       , 87         
NASDAQ, 2008-08-28, 2092      , 767       , 130        , 1335934397    , 283428186    , 14811297     , 60       , 81         
NASDAQ, 2008-08-29, 1051      , 1810      , 131        , 261686303     , 1331756803   , 18190420     , 43       , 79         
NASDAQ, 2008-09-01, 1051      , 1810      , 131        , 262060793     , 1333021625   , 18206570     , 43       , 79         
NASDAQ, 2008-09-02, 1421      , 1452      , 119        , 677333716     , 1300548651   , 78547775     , 78       , 90         
NASDAQ, 2008-09-03, 1491      , 1318      , 140        , 816155946     , 1312421466   , 34528181     , 71       , 113        
NASDAQ, 2008-09-04, 574       , 2280      , 113        , 192098648     , 2147483647   , 6794220      , 34       , 157        
NASDAQ, 2008-09-05, 1288      , 1526      , 147        , 1097149241    , 1161684217   , 11561710     , 28       , 178        
NASDAQ, 2008-09-08, 1731      , 1126      , 126        , 1255502713    , 1330139751   , 25919860     , 76       , 142        
NASDAQ, 2008-09-09, 560       , 2325      , 99         , 174416246     , 2147483647   , 7175803      , 57       , 220        
NASDAQ, 2008-09-10, 1627      , 1246      , 116        , 1414722122    , 893852061    , 16194387     , 41       , 233        
NASDAQ, 2008-09-11, 1307      , 1565      , 119        , 1597434038    , 697110287    , 29059123     , 31       , 274        
NASDAQ, 2008-09-12, 1378      , 1461      , 141        , 951193521     , 1051416465   , 17795864     , 38       , 166        
NASDAQ, 2008-09-15, 386       , 2551      , 84         , 143751830     , 2147483647   , 8689686      , 33       , 346        
NASDAQ, 2008-09-16, 1688      , 1254      , 98         , 2147483647    , 1052237296   , 17408868     , 47       , 464        
NASDAQ, 2008-09-17, 466       , 2504      , 81         , 446552992     , 2147483647   , 18521255     , 29       , 425        
NASDAQ, 2008-09-18, 2193      , 777       , 102        , 2147483647    , 397012117    , 12494054     , 97       , 394        
NASDAQ, 2008-09-19, 2312      , 664       , 100        , 2147483647    , 841652288    , 23222424     , 231      , 152        
NASDAQ, 2008-09-22, 696       , 2236      , 104        , 275502123     , 1646761491   , 15838249     , 37       , 95         
NASDAQ, 2008-09-23, 984       , 1931      , 96         , 535527098     , 1461666907   , 24779313     , 25       , 142        
NASDAQ, 2008-09-24, 985       , 1893      , 125        , 1113341270    , 700256273    , 24934670     , 12       , 133        
NASDAQ, 2008-09-25, 1730      , 1169      , 129        , 1413921593    , 454668381    , 26265153     , 15       , 139        
NASDAQ, 2008-09-26, 1220      , 1678      , 120        , 923694803     , 1051411390   , 24790524     , 13       , 207        
NASDAQ, 2008-09-29, 422       , 2557      , 79         , 82728702      , 2147483647   , 4427385      , 18       , 705        
NASDAQ, 2008-09-30, 1948      , 1025      , 109        , 2049058706    , 353261139    , 13193909     , 15       , 259        
NASDAQ, 2008-10-01, 1063      , 1819      , 109        , 481277821     , 1458356789   , 9180240      , 7        , 169        
NASDAQ, 2008-10-02, 550       , 2384      , 78         , 97461129      , 2122334756   , 4498922      , 6        , 402        
